Curso;Unidade Curricular;Turma;Turno;Inscritos no turno;Dia da semana;Data da aula;Hora início da aula;Hora fim da aula;Características da sala pedida para a aula;Sala atribuída à aula
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;05/12/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;28/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;21/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;14/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;07/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;24/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;17/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;10/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;03/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;26/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;19/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Seg;12/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;09/12/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;02/12/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;25/11/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;18/11/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;11/11/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;28/10/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;21/10/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;14/10/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;07/10/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;30/09/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;23/09/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;16/09/2022;21:00:00;22:30:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;09/12/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;02/12/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;25/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;18/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;11/11/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;28/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;21/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;14/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;07/10/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;30/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;23/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LEI, LEI-PL;Teoria da Computação;EI-PL-B2, EI-PL-B1;L5103TP03;48;Sex;16/09/2022;19:30:00;21:00:00;Sala de Aulas normal;C5.06
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;05/12/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;28/11/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;21/11/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;14/11/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;07/11/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;24/10/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;17/10/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;10/10/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;03/10/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;26/09/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;19/09/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
LIGE, LIGE-PL;Fundamentos de Contabilidade de Gestão;IGE-PL-B2, IGE-PL-B1;01768T04;44;Seg;12/09/2022;19:30:00;21:00:00;Sala de Aulas normal;2E+10
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Escrita de Textos Técnicos e Científicos;CT-S-03, LTDS-A1;00665TP12;0;Ter;13/12/2022;09:30:00;12:30:00;Não necessita de sala;
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Escrita de Textos Técnicos e Científicos;CT-S-03, LTDS-A1;00665TP12;0;Ter;06/12/2022;09:30:00;12:30:00;Não necessita de sala;
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Escrita de Textos Técnicos e Científicos;CT-S-03, LTDS-A1;00665TP12;0;Ter;29/11/2022;09:30:00;12:30:00;Não necessita de sala;
CT, LCD, LCD-PL, LCP, LDSA, LMATD, LTDA, LTDE, LTDG, LTDIA, LTDSAU, LTDSEG;Escrita de Textos Técnicos e Científicos;CT-S-03, LTDS-A1;00665TP12;0;Ter;22/11/2022;09:30:00;12:30:00;Não necessita de sala;
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;15/12/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;24/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;17/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;10/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;03/11/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;27/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;20/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;13/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;06/10/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
MEECult, MEGC, GNM;Narrativas Digitais e Entretenimento Transmedia;MGNM_OPT1, MEGCB1, MEGC-A2, MEGC-A1;01986TP02;40;Qui;29/09/2022;18:00:00;20:00:00;Sala Aulas Mestrado;Auditório 0NE02-Caiano Pereira
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;30/11/2022;15:30:00;17:30:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;16/11/2022;15:30:00;17:30:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Ter;08/11/2022;13:00:00;15:00:00;Sala Aulas Mestrado;
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;30/11/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;23/11/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;16/11/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;02/11/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;26/10/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;12/10/2022;13:00:00;15:00:00;Laboratório de Informática;D1.01
PMGIDS, MPRI, MPSO;Métodos Avançados de Análise de Dados;MPRI-A1, MGlobalMinds-A1;M8205TP05;40;Qua;28/09/2022;13:00:00;15:00:00;Laboratório de Informática;D1.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;12/12/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;05/12/2022;16:00:00;17:30:00;Sala/anfiteatro aulas;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;28/11/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;21/11/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;14/11/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;07/11/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;31/10/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;24/10/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;17/10/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;10/10/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;03/10/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Seg;26/09/2022;16:00:00;17:30:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;09/12/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;02/12/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;25/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;18/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;11/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;04/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;28/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;21/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;14/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;07/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;30/09/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LGRH;Métodos de Investigação;GRHA1;L0947TP03;37;Sex;23/09/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.02
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;05/12/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;28/11/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;21/11/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;14/11/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;07/11/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;24/10/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;17/10/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;10/10/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;03/10/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;26/09/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;19/09/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;EI-B9, EI-B8, EI-B7, EI-B6, EI-B5, EI-B4, EI-B3, EI-B2, EI-B12, EI-B11, EI-B10, EI-B1;03724TP01;81;Seg;12/09/2022;08:00:00;09:30:00;BYOD (Bring Your Own Device);Auditório 1
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;13/12/2022;14:30:00;16:00:00;Sala/anfiteatro aulas;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;06/12/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;29/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;22/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;15/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;08/11/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;25/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;18/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;11/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;04/10/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;27/09/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Ter;20/09/2022;14:30:00;16:00:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;09/12/2022;13:00:00;14:30:00;Sala/anfiteatro aulas;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;02/12/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;25/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;18/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;11/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;04/11/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;28/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;21/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;14/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;07/10/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;30/09/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GMKA2;L0638PL23;36;Sex;23/09/2022;13:00:00;14:30:00;Sala de Aulas normal;C4.08
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sáb;10/12/2022;11:00:00;13:00:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sáb;03/12/2022;11:00:00;13:00:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sáb;10/12/2022;08:30:00;10:30:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sáb;03/12/2022;08:30:00;10:30:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;16/12/2022;20:30:00;22:30:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;09/12/2022;20:30:00;22:30:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;02/12/2022;20:30:00;22:30:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;16/12/2022;18:00:00;20:00:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;09/12/2022;18:00:00;20:00:00;Não necessita de sala;
SSS;Bio-Ética e Direitos Humanos na Saúde;PG SSS;BEDHSTP01;17;Sex;02/12/2022;18:00:00;20:00:00;Não necessita de sala;
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GILA2, GILA1, EA3, EA2, EA1;L0638T02;170;Seg;05/12/2022;08:00:00;09:30:00;Sala/anfiteatro aulas;Auditório B2.04
LE, LFC, LG, LGM, LGRH, LGIL;Contabilidade Financeira I;GILA2, GILA1, EA3, EA2, EA1;L0638T02;170;Seg;28/11/2022;08:00:00;09:30:00;Sala/anfiteatro aulas;Auditório B2.04
